building_stock,building_type,building_period,location_id,heat_source,number_of_buildings,average_gross_floor_area_m2_per_building
AmBIENCe_2016_non-residential,OTH,1850-1944,BE,Gas,3802.477050587771,878.3747950520087
AmBIENCe_2016_non-residential,OTH,1850-1944,BG,Gas,2703.6379769299024,1024.5454545454545
AmBIENCe_2016_non-residential,OTH,1850-1944,CY,Gas,98775.7419538593,1.0
AmBIENCe_2016_non-residential,OTH,1850-1944,CZ,Gas,4765.467538894486,1144.6390989820811
AmBIENCe_2016_non-residential,OTH,1850-1944,DE,Electricity,4595.007767156026,1915.1218987920356
AmBIENCe_2016_non-residential,OTH,1850-1944,DE,Gas,4595.007767156026,1915.1218987920356
AmBIENCe_2016_non-residential,OTH,1850-1944,DK,Electricity,2396.333333333333,766.6242467916776
AmBIENCe_2016_non-residential,OTH,1850-1944,DK,Gas,4792.666666666666,766.6242467916776
AmBIENCe_2016_non-residential,OTH,1850-1944,EE,Electricity,111.16625310173697,10075.0
AmBIENCe_2016_non-residential,OTH,1850-1944,EE,Gas,222.33250620347394,10075.0
AmBIENCe_2016_non-residential,OTH,1850-1944,EL,Gas,22221.388367729825,282.81863525416543
AmBIENCe_2016_non-residential,OTH,1850-1944,ES,Gas,58359.99526010192,421.17356653010177
AmBIENCe_2016_non-residential,OTH,1850-1944,FI,Electricity,215.53325901151982,5666.7544090550155
AmBIENCe_2016_non-residential,OTH,1850-1944,FI,Gas,431.06651802303963,5666.7544090550155
AmBIENCe_2016_non-residential,OTH,1850-1944,FR,Electricity,48947.80844155845,368.86227544910173
AmBIENCe_2016_non-residential,OTH,1850-1944,FR,Gas,48947.80844155845,368.86227544910173
AmBIENCe_2016_non-residential,OTH,1850-1944,HR,Gas,852.0801232665639,909.3201815838144
AmBIENCe_2016_non-residential,OTH,1850-1944,HU,Gas,2353.8520022364546,1687.0281092356963
AmBIENCe_2016_non-residential,OTH,1850-1944,IE,Electricity,719.665271966527,296.1732923564985
AmBIENCe_2016_non-residential,OTH,1850-1944,IE,Gas,719.665271966527,296.1732923564985
AmBIENCe_2016_non-residential,OTH,1850-1944,IT,Gas,2388.2476390346274,9530.000000000002
AmBIENCe_2016_non-residential,OTH,1850-1944,LT,Electricity,265.23887973640853,867.1428571428572
AmBIENCe_2016_non-residential,OTH,1850-1944,LT,Gas,530.4777594728171,867.1428571428572
AmBIENCe_2016_non-residential,OTH,1850-1944,LU,Electricity,174.15730337078654,889.9999999999999
AmBIENCe_2016_non-residential,OTH,1850-1944,LU,Gas,174.15730337078654,889.9999999999999
AmBIENCe_2016_non-residential,OTH,1850-1944,LV,Electricity,206.9452307748079,899.233415066576
AmBIENCe_2016_non-residential,OTH,1850-1944,LV,Gas,413.8904615496158,899.233415066576
AmBIENCe_2016_non-residential,OTH,1850-1944,MT,Gas,650.0284309351252,190.76088690707678
AmBIENCe_2016_non-residential,OTH,1850-1944,NL,Electricity,4679.932349495849,4275.655131221442
AmBIENCe_2016_non-residential,OTH,1850-1944,NL,Gas,4679.932349495849,4275.655131221442
AmBIENCe_2016_non-residential,OTH,1850-1944,PL,Gas,586.5946918578499,21399.691952252597
AmBIENCe_2016_non-residential,OTH,1850-1944,PT,Gas,6572.450805008944,711.4545454545455
AmBIENCe_2016_non-residential,OTH,1850-1944,RO,Gas,542.2535211267605,1681.136543014996
AmBIENCe_2016_non-residential,OTH,1850-1944,SE,Electricity,62.50738508803025,24308.487720809993
AmBIENCe_2016_non-residential,OTH,1850-1944,SE,Gas,125.0147701760605,24308.487720809993
AmBIENCe_2016_non-residential,OTH,1850-1944,SI,Gas,670.0960445036034,392.4907408871908
AmBIENCe_2016_non-residential,OTH,1850-1944,SK,Gas,1202.672605790646,1090.8649173955296
AmBIENCe_2016_non-residential,OTH,1945-1969,AT,Electricity,4857.29541056124,802.9159584406195
AmBIENCe_2016_non-residential,OTH,1945-1969,AT,Gas,4857.29541056124,802.9159584406195
AmBIENCe_2016_non-residential,OTH,1945-1969,BE,Electricity,1116.0437854972924,403.2099867833471
AmBIENCe_2016_non-residential,OTH,1945-1969,BE,Gas,1116.0437854972924,403.2099867833471
AmBIENCe_2016_non-residential,OTH,1945-1969,BG,Gas,2371.783496007098,1024.5454545454547
AmBIENCe_2016_non-residential,OTH,1945-1969,CY,Gas,32317.942656413197,1.0
AmBIENCe_2016_non-residential,OTH,1945-1969,CZ,Gas,1717.8622586868482,1202.693607723194
AmBIENCe_2016_non-residential,OTH,1945-1969,DE,Electricity,23425.735575281662,439.90080767724606
AmBIENCe_2016_non-residential,OTH,1945-1969,DE,Gas,23425.735575281662,439.90080767724606
AmBIENCe_2016_non-residential,OTH,1945-1969,DK,Electricity,1858.9999999999995,766.6242467916775
AmBIENCe_2016_non-residential,OTH,1945-1969,DK,Gas,3717.999999999999,766.6242467916775
AmBIENCe_2016_non-residential,OTH,1945-1969,EE,Electricity,102.23325062034738,10075.0
AmBIENCe_2016_non-residential,OTH,1945-1969,EE,Gas,204.46650124069475,10075.0
AmBIENCe_2016_non-residential,OTH,1945-1969,EL,Gas,1924.9530956848025,282.81863525416543
AmBIENCe_2016_non-residential,OTH,1945-1969,ES,Gas,30347.19753525299,421.1735665301018
AmBIENCe_2016_non-residential,OTH,1945-1969,FI,Electricity,358.6027499070977,6137.760550567576
AmBIENCe_2016_non-residential,OTH,1945-1969,FI,Gas,717.2054998141954,6137.760550567576
AmBIENCe_2016_non-residential,OTH,1945-1969,FR,Electricity,9285.308441558442,368.8622754491018
AmBIENCe_2016_non-residential,OTH,1945-1969,FR,Gas,9285.308441558442,368.8622754491018
AmBIENCe_2016_non-residential,OTH,1945-1969,HR,Gas,1585.5161787365175,909.3201815838144
AmBIENCe_2016_non-residential,OTH,1945-1969,HU,Gas,2109.0516446152724,1149.863152539939
AmBIENCe_2016_non-residential,OTH,1945-1969,IE,Electricity,920.5020920502093,296.1732923564985
AmBIENCe_2016_non-residential,OTH,1945-1969,IE,Gas,920.5020920502093,296.1732923564985
AmBIENCe_2016_non-residential,OTH,1945-1969,IT,Gas,1849.9475341028333,9530.0
AmBIENCe_2016_non-residential,OTH,1945-1969,LT,Electricity,503.5694673256453,867.1428571428571
AmBIENCe_2016_non-residential,OTH,1945-1969,LT,Gas,1007.1389346512906,867.1428571428571
AmBIENCe_2016_non-residential,OTH,1945-1969,LU,Electricity,39.32584269662922,889.9999999999999
AmBIENCe_2016_non-residential,OTH,1945-1969,LU,Gas,39.32584269662922,889.9999999999999
AmBIENCe_2016_non-residential,OTH,1945-1969,LV,Electricity,195.27929895633434,585.1468079316962
AmBIENCe_2016_non-residential,OTH,1945-1969,LV,Gas,390.5585979126687,585.1468079316962
AmBIENCe_2016_non-residential,OTH,1945-1969,MT,Gas,682.2300575889196,255.0459307157123
AmBIENCe_2016_non-residential,OTH,1945-1969,NL,Electricity,686.9979167789619,3806.8300893037813
AmBIENCe_2016_non-residential,OTH,1945-1969,NL,Gas,686.9979167789619,3806.8300893037813
AmBIENCe_2016_non-residential,OTH,1945-1969,PL,Gas,703.5537561853354,21399.691952252593
AmBIENCe_2016_non-residential,OTH,1945-1969,PT,Gas,3648.862765141835,711.4545454545455
AmBIENCe_2016_non-residential,OTH,1945-1969,RO,Gas,2990.610328638498,1681.1365430149958
AmBIENCe_2016_non-residential,OTH,1945-1969,SE,Electricity,84.24908424908425,24308.487720809993
AmBIENCe_2016_non-residential,OTH,1945-1969,SE,Gas,168.4981684981685,24308.487720809993
AmBIENCe_2016_non-residential,OTH,1945-1969,SI,Gas,1020.4263401821926,491.3202526111548
AmBIENCe_2016_non-residential,OTH,1945-1969,SK,Gas,846.325167037862,1090.8649173955296
AmBIENCe_2016_non-residential,OTH,1970-1979,AT,Electricity,2641.3913464196858,1525.7110633994184
AmBIENCe_2016_non-residential,OTH,1970-1979,AT,Gas,2641.3913464196858,1525.7110633994184
AmBIENCe_2016_non-residential,OTH,1970-1979,BE,Electricity,282.3651763307358,212.49079217092157
AmBIENCe_2016_non-residential,OTH,1970-1979,BE,Gas,282.3651763307358,212.49079217092157
AmBIENCe_2016_non-residential,OTH,1970-1979,BG,Gas,1239.5740905057676,1024.5454545454545
AmBIENCe_2016_non-residential,OTH,1970-1979,CY,Gas,20925.177062565268,1.0
AmBIENCe_2016_non-residential,OTH,1970-1979,CZ,Gas,570.42051162072,1153.8124315212
AmBIENCe_2016_non-residential,OTH,1970-1979,DE,Electricity,9271.05932058723,1369.314935976043
AmBIENCe_2016_non-residential,OTH,1970-1979,DE,Gas,9271.05932058723,1369.314935976043
AmBIENCe_2016_non-residential,OTH,1970-1979,DK,Electricity,1070.3333333333335,766.6242467916775
AmBIENCe_2016_non-residential,OTH,1970-1979,DK,Gas,2140.666666666667,766.6242467916775
AmBIENCe_2016_non-residential,OTH,1970-1979,EE,Electricity,84.6980976013234,10074.999999999998
AmBIENCe_2016_non-residential,OTH,1970-1979,EE,Gas,169.3961952026468,10074.999999999998
AmBIENCe_2016_non-residential,OTH,1970-1979,EL,Gas,1688.555347091932,282.81863525416543
AmBIENCe_2016_non-residential,OTH,1970-1979,ES,Gas,9337.599241616306,421.1735665301018
AmBIENCe_2016_non-residential,OTH,1970-1979,FI,Electricity,272.20364176885914,5912.539405465961
AmBIENCe_2016_non-residential,OTH,1970-1979,FI,Gas,544.4072835377183,5912.539405465961
AmBIENCe_2016_non-residential,OTH,1970-1979,FR,Electricity,4554.545454545456,368.86227544910173
AmBIENCe_2016_non-residential,OTH,1970-1979,FR,Gas,4554.545454545456,368.86227544910173
AmBIENCe_2016_non-residential,OTH,1970-1979,HR,Gas,1132.5115562403698,909.3201815838144
AmBIENCe_2016_non-residential,OTH,1970-1979,HU,Gas,878.7203285987335,659.7208759833529
AmBIENCe_2016_non-residential,OTH,1970-1979,IE,Electricity,702.9288702928869,296.1732923564985
AmBIENCe_2016_non-residential,OTH,1970-1979,IE,Gas,702.9288702928869,296.1732923564985
AmBIENCe_2016_non-residential,OTH,1970-1979,IT,Gas,991.6054564533052,9530.000000000002
AmBIENCe_2016_non-residential,OTH,1970-1979,LT,Electricity,453.5969247666118,867.1428571428572
AmBIENCe_2016_non-residential,OTH,1970-1979,LT,Gas,907.1938495332236,867.1428571428572
AmBIENCe_2016_non-residential,OTH,1970-1979,LU,Electricity,33.70786516853932,890.0
AmBIENCe_2016_non-residential,OTH,1970-1979,LU,Gas,33.70786516853932,890.0
AmBIENCe_2016_non-residential,OTH,1970-1979,LV,Electricity,130.40912087837393,425.59249151251885
AmBIENCe_2016_non-residential,OTH,1970-1979,LV,Gas,260.81824175674785,425.59249151251885
AmBIENCe_2016_non-residential,OTH,1970-1979,MT,Gas,386.42920236125155,243.2528375847862
AmBIENCe_2016_non-residential,OTH,1970-1979,NL,Electricity,1055.3280924024082,3184.566592871494
AmBIENCe_2016_non-residential,OTH,1970-1979,NL,Gas,1055.3280924024082,3184.566592871494
AmBIENCe_2016_non-residential,OTH,1970-1979,PL,Gas,224.92127755285654,21399.691952252597
AmBIENCe_2016_non-residential,OTH,1970-1979,PT,Gas,1456.1717352415028,711.4545454545455
AmBIENCe_2016_non-residential,OTH,1970-1979,RO,Gas,1024.2566510172144,1681.136543014996
AmBIENCe_2016_non-residential,OTH,1970-1979,SE,Electricity,29.77667493796526,24308.487720809993
AmBIENCe_2016_non-residential,OTH,1970-1979,SE,Gas,59.55334987593052,24308.487720809993
AmBIENCe_2016_non-residential,OTH,1970-1979,SI,Gas,1946.3752710578851,472.9420575223735
AmBIENCe_2016_non-residential,OTH,1970-1979,SK,Gas,311.80400890868594,1090.8649173955296
AmBIENCe_2016_non-residential,OTH,1980-1989,AT,Electricity,2396.3499907842597,1573.2259538458247
AmBIENCe_2016_non-residential,OTH,1980-1989,AT,Gas,2396.3499907842597,1573.2259538458247
AmBIENCe_2016_non-residential,OTH,1980-1989,BE,Electricity,1077.012746004491,1146.6902361013006
AmBIENCe_2016_non-residential,OTH,1980-1989,BE,Gas,1077.012746004491,1146.6902361013006
AmBIENCe_2016_non-residential,OTH,1980-1989,BG,Gas,1298.136645962733,1024.5454545454545
AmBIENCe_2016_non-residential,OTH,1980-1989,CY,Gas,22444.21247507833,1.0
AmBIENCe_2016_non-residential,OTH,1980-1989,CZ,Gas,2756.137683071862,693.255304472981
AmBIENCe_2016_non-residential,OTH,1980-1989,DE,Electricity,7942.291054967566,1552.4487726105315
AmBIENCe_2016_non-residential,OTH,1980-1989,DE,Gas,7942.291054967566,1552.4487726105315
AmBIENCe_2016_non-residential,OTH,1980-1989,DK,Electricity,1313.0,766.6242467916774
AmBIENCe_2016_non-residential,OTH,1980-1989,DK,Gas,2626.0,766.6242467916774
AmBIENCe_2016_non-residential,OTH,1980-1989,EE,Electricity,78.08105872622002,10074.999999999998
AmBIENCe_2016_non-residential,OTH,1980-1989,EE,Gas,156.16211745244004,10074.999999999998
AmBIENCe_2016_non-residential,OTH,1980-1989,EL,Gas,4288.9305816135075,282.8186352541655
AmBIENCe_2016_non-residential,OTH,1980-1989,ES,Gas,28923.213650906513,421.17356653010177
AmBIENCe_2016_non-residential,OTH,1980-1989,FI,Electricity,332.59011519881085,6082.263635975948
AmBIENCe_2016_non-residential,OTH,1980-1989,FI,Gas,665.1802303976217,6082.263635975948
AmBIENCe_2016_non-residential,OTH,1980-1989,FR,Electricity,5435.6331168831175,368.86227544910173
AmBIENCe_2016_non-residential,OTH,1980-1989,FR,Gas,5435.6331168831175,368.86227544910173
AmBIENCe_2016_non-residential,OTH,1980-1989,HR,Gas,1067.7966101694915,909.3201815838144
AmBIENCe_2016_non-residential,OTH,1980-1989,HU,Gas,931.1780191041809,1888.4188309898843
AmBIENCe_2016_non-residential,OTH,1980-1989,IE,Electricity,2594.1422594142255,296.1732923564985
AmBIENCe_2016_non-residential,OTH,1980-1989,IE,Gas,2594.1422594142255,296.1732923564985
AmBIENCe_2016_non-residential,OTH,1980-1989,IT,Gas,1058.7618048268625,9530.000000000002
AmBIENCe_2016_non-residential,OTH,1980-1989,LT,Electricity,461.2850082372322,867.1428571428572
AmBIENCe_2016_non-residential,OTH,1980-1989,LT,Gas,922.5700164744644,867.1428571428572
AmBIENCe_2016_non-residential,OTH,1980-1989,LU,Electricity,78.65168539325842,890.0
AmBIENCe_2016_non-residential,OTH,1980-1989,LU,Gas,78.65168539325842,890.0
AmBIENCe_2016_non-residential,OTH,1980-1989,LV,Electricity,149.8032978295167,414.0809298986036
AmBIENCe_2016_non-residential,OTH,1980-1989,LV,Gas,299.6065956590334,414.0809298986036
AmBIENCe_2016_non-residential,OTH,1980-1989,MT,Gas,254.26286279144242,212.37863605859414
AmBIENCe_2016_non-residential,OTH,1980-1989,NL,Electricity,1829.8769817905356,3430.55692317706
AmBIENCe_2016_non-residential,OTH,1980-1989,NL,Gas,1829.8769817905356,3430.55692317706
AmBIENCe_2016_non-residential,OTH,1980-1989,PL,Gas,271.7049032838507,21399.691952252597
AmBIENCe_2016_non-residential,OTH,1980-1989,PT,Gas,2679.0186557628417,711.4545454545455
AmBIENCe_2016_non-residential,OTH,1980-1989,RO,Gas,914.7104851330204,1681.1365430149958
AmBIENCe_2016_non-residential,OTH,1980-1989,SE,Electricity,52.81814959234312,24308.487720809997
AmBIENCe_2016_non-residential,OTH,1980-1989,SE,Gas,105.63629918468624,24308.487720809997
AmBIENCe_2016_non-residential,OTH,1980-1989,SI,Gas,1720.526853382647,515.9157568729737
AmBIENCe_2016_non-residential,OTH,1980-1989,SK,Gas,293.9866369710468,1090.8649173955298
AmBIENCe_2016_non-residential,OTH,1990-1999,AT,Electricity,2088.8195788406597,1867.0832270562041
AmBIENCe_2016_non-residential,OTH,1990-1999,AT,Gas,2088.8195788406597,1867.0832270562041
AmBIENCe_2016_non-residential,OTH,1990-1999,BE,Electricity,1266.6792035398234,939.4643858322312
AmBIENCe_2016_non-residential,OTH,1990-1999,BE,Gas,1266.6792035398234,939.4643858322312
AmBIENCe_2016_non-residential,OTH,1990-1999,BG,Gas,1298.136645962733,1024.5454545454545
AmBIENCe_2016_non-residential,OTH,1990-1999,CY,Gas,24722.765593847904,1.0
AmBIENCe_2016_non-residential,OTH,1990-1999,CZ,Gas,3074.7620612573787,1619.3012739621497
AmBIENCe_2016_non-residential,OTH,1990-1999,DE,Electricity,7264.205274837829,1689.79255618214
AmBIENCe_2016_non-residential,OTH,1990-1999,DE,Gas,7264.205274837829,1689.79255618214
AmBIENCe_2016_non-residential,OTH,1990-1999,DK,Electricity,2920.666666666666,766.6242467916776
AmBIENCe_2016_non-residential,OTH,1990-1999,DK,Gas,5841.333333333332,766.6242467916776
AmBIENCe_2016_non-residential,OTH,1990-1999,EE,Electricity,86.35235732009926,10074.999999999998
AmBIENCe_2016_non-residential,OTH,1990-1999,EE,Gas,172.70471464019852,10074.999999999998
AmBIENCe_2016_non-residential,OTH,1990-1999,EL,Gas,4829.268292682925,282.81863525416543
AmBIENCe_2016_non-residential,OTH,1990-1999,ES,Gas,31094.205474582297,421.1735665301018
AmBIENCe_2016_non-residential,OTH,1990-1999,FI,Electricity,201.59791898922327,5585.147922749499
AmBIENCe_2016_non-residential,OTH,1990-1999,FI,Gas,403.19583797844655,5585.147922749499
AmBIENCe_2016_non-residential,OTH,1990-1999,FR,Electricity,5435.6331168831175,368.86227544910173
AmBIENCe_2016_non-residential,OTH,1990-1999,FR,Gas,5435.6331168831175,368.86227544910173
AmBIENCe_2016_non-residential,OTH,1990-1999,HR,Gas,1110.939907550077,909.3201815838142
AmBIENCe_2016_non-residential,OTH,1990-1999,HU,Gas,469.8963931560205,1973.9164747665695
AmBIENCe_2016_non-residential,OTH,1990-1999,IE,Electricity,3447.6987447698743,296.1732923564985
AmBIENCe_2016_non-residential,OTH,1990-1999,IE,Gas,3447.6987447698743,296.1732923564985
AmBIENCe_2016_non-residential,OTH,1990-1999,IT,Gas,501.57397691500523,9530.000000000002
AmBIENCe_2016_non-residential,OTH,1990-1999,LT,Electricity,253.70675453047772,867.1428571428571
AmBIENCe_2016_non-residential,OTH,1990-1999,LT,Gas,507.41350906095545,867.1428571428571
AmBIENCe_2016_non-residential,OTH,1990-1999,LU,Electricity,78.65168539325842,890.0
AmBIENCe_2016_non-residential,OTH,1990-1999,LU,Gas,78.65168539325842,890.0
AmBIENCe_2016_non-residential,OTH,1990-1999,LV,Electricity,76.23917835966478,385.40496522418493
AmBIENCe_2016_non-residential,OTH,1990-1999,LV,Gas,152.47835671932955,385.40496522418493
AmBIENCe_2016_non-residential,OTH,1990-1999,MT,Gas,210.20741626817272,161.74500692508585
AmBIENCe_2016_non-residential,OTH,1990-1999,NL,Electricity,2082.620109392064,3892.484611021997
AmBIENCe_2016_non-residential,OTH,1990-1999,NL,Gas,2082.620109392064,3892.484611021997
AmBIENCe_2016_non-residential,OTH,1990-1999,PL,Gas,180.83670715249664,21399.691952252597
AmBIENCe_2016_non-residential,OTH,1990-1999,PT,Gas,2397.904421160235,711.4545454545455
AmBIENCe_2016_non-residential,OTH,1990-1999,RO,Gas,750.3912363067293,1681.136543014996
AmBIENCe_2016_non-residential,OTH,1990-1999,SE,Electricity,51.04572846508331,24308.487720809993
AmBIENCe_2016_non-residential,OTH,1990-1999,SE,Gas,102.09145693016661,24308.487720809993
AmBIENCe_2016_non-residential,OTH,1990-1999,SI,Gas,1669.2050437367352,526.8543635053181
AmBIENCe_2016_non-residential,OTH,1990-1999,SK,Gas,454.34298440979967,1090.8649173955296
AmBIENCe_2016_non-residential,OTH,2000-2010,AT,Electricity,2143.0235692562906,2151.3995768138084
AmBIENCe_2016_non-residential,OTH,2000-2010,AT,Gas,2143.0235692562906,2151.3995768138084
AmBIENCe_2016_non-residential,OTH,2000-2010,BE,Electricity,1484.3992207106066,1034.0883898235745
AmBIENCe_2016_non-residential,OTH,2000-2010,BE,Gas,1484.3992207106066,1034.0883898235745
AmBIENCe_2016_non-residential,OTH,2000-2010,BG,Gas,1278.6157941437446,1024.5454545454545
AmBIENCe_2016_non-residential,OTH,2000-2010,CY,Gas,22823.971328206593,1.0
AmBIENCe_2016_non-residential,OTH,2000-2010,CZ,Gas,2450.553750853403,1885.1689912575396
AmBIENCe_2016_non-residential,OTH,2000-2010,DE,Electricity,6038.053601911915,1950.1317438241215
AmBIENCe_2016_non-residential,OTH,2000-2010,DE,Gas,6038.053601911915,1950.1317438241215
AmBIENCe_2016_non-residential,OTH,2000-2010,DK,Electricity,2470.0,766.6242467916775
AmBIENCe_2016_non-residential,OTH,2000-2010,DK,Gas,4940.0,766.6242467916775
AmBIENCe_2016_non-residential,OTH,2000-2010,EE,Electricity,103.88751033912325,10074.999999999998
AmBIENCe_2016_non-residential,OTH,2000-2010,EE,Gas,207.7750206782465,10074.999999999998
AmBIENCe_2016_non-residential,OTH,2000-2010,EL,Gas,10030.018761726078,282.81863525416543
AmBIENCe_2016_non-residential,OTH,2000-2010,ES,Gas,31981.27740253585,421.17356653010177
AmBIENCe_2016_non-residential,OTH,2000-2010,FI,Electricity,254.55221107395016,5847.718281606954
AmBIENCe_2016_non-residential,OTH,2000-2010,FI,Gas,509.1044221479003,5847.718281606954
AmBIENCe_2016_non-residential,OTH,2000-2010,FR,Electricity,5178.084415584417,368.86227544910173
AmBIENCe_2016_non-residential,OTH,2000-2010,FR,Gas,5178.084415584417,368.86227544910173
AmBIENCe_2016_non-residential,OTH,2000-2010,HR,Gas,1057.010785824345,909.3201815838144
AmBIENCe_2016_non-residential,OTH,2000-2010,HU,Gas,1161.4272517506306,2021.5007727928037
AmBIENCe_2016_non-residential,OTH,2000-2010,IE,Electricity,2125.523012552301,296.1732923564985
AmBIENCe_2016_non-residential,OTH,2000-2010,IE,Gas,2125.523012552301,296.1732923564985
AmBIENCe_2016_non-residential,OTH,2000-2010,IT,Gas,628.5414480587618,9530.0
AmBIENCe_2016_non-residential,OTH,2000-2010,LT,Electricity,253.70675453047772,867.1428571428571
AmBIENCe_2016_non-residential,OTH,2000-2010,LT,Gas,507.41350906095545,867.1428571428571
AmBIENCe_2016_non-residential,OTH,2000-2010,LU,Electricity,67.41573033707864,890.0000000000001
AmBIENCe_2016_non-residential,OTH,2000-2010,LU,Gas,67.41573033707864,890.0000000000001
AmBIENCe_2016_non-residential,OTH,2000-2010,LV,Electricity,234.7364175810731,917.9445895368051
AmBIENCe_2016_non-residential,OTH,2000-2010,LV,Gas,469.4728351621462,917.9445895368051
AmBIENCe_2016_non-residential,OTH,2000-2010,MT,Gas,229.08832192100255,192.06566109979494
AmBIENCe_2016_non-residential,OTH,2000-2010,NL,Electricity,1708.5268046308615,5069.035688195333
AmBIENCe_2016_non-residential,OTH,2000-2010,NL,Gas,1708.5268046308615,5069.035688195333
AmBIENCe_2016_non-residential,OTH,2000-2010,PL,Gas,20.242914979757092,21399.691952252593
AmBIENCe_2016_non-residential,OTH,2000-2010,PT,Gas,3662.918476871965,711.4545454545454
AmBIENCe_2016_non-residential,OTH,2000-2010,RO,Gas,690.1408450704226,1681.1365430149958
AmBIENCe_2016_non-residential,OTH,2000-2010,SE,Electricity,36.039229587616674,24308.487720809997
AmBIENCe_2016_non-residential,OTH,2000-2010,SE,Gas,72.07845917523335,24308.487720809997
AmBIENCe_2016_non-residential,OTH,2000-2010,SI,Gas,2162.422039260986,562.5197153534785
AmBIENCe_2016_non-residential,OTH,2000-2010,SK,Gas,703.7861915367483,1090.8649173955296
AmBIENCe_2016_non-residential,OTH,2011-2021,AT,Electricity,733.0176942217307,1916.734085787295
AmBIENCe_2016_non-residential,OTH,2011-2021,AT,Gas,733.0176942217307,1916.734085787295
AmBIENCe_2016_non-residential,OTH,2011-2021,BE,Electricity,205.52281732928282,340.59478606624975
AmBIENCe_2016_non-residential,OTH,2011-2021,BE,Gas,205.52281732928282,340.59478606624975
AmBIENCe_2016_non-residential,OTH,2011-2021,BG,Gas,810.1153504880214,1024.5454545454545
AmBIENCe_2016_non-residential,OTH,2011-2021,CY,Gas,18076.9856641033,1.0
AmBIENCe_2016_non-residential,OTH,2011-2021,CZ,Gas,603.7961956153026,1331.249669362684
AmBIENCe_2016_non-residential,OTH,2011-2021,DE,Electricity,6200.529873677022,3397.55909508646
AmBIENCe_2016_non-residential,OTH,2011-2021,DE,Gas,3100.264936838511,3397.55909508646
AmBIENCe_2016_non-residential,OTH,2011-2021,DK,Electricity,970.6666666666666,766.6242467916775
AmBIENCe_2016_non-residential,OTH,2011-2021,DK,Gas,1941.3333333333333,766.6242467916775
AmBIENCe_2016_non-residential,OTH,2011-2021,EE,Electricity,100.24813895781638,10074.999999999998
AmBIENCe_2016_non-residential,OTH,2011-2021,EE,Gas,200.49627791563276,10074.999999999998
AmBIENCe_2016_non-residential,OTH,2011-2021,EL,Gas,16.885553470919323,282.81863525416543
AmBIENCe_2016_non-residential,OTH,2011-2021,ES,Gas,6956.511435004149,421.17356653010177
AmBIENCe_2016_non-residential,OTH,2011-2021,FI,Electricity,31.5867707172055,6847.328244274809
AmBIENCe_2016_non-residential,OTH,2011-2021,FI,Gas,63.173541434411,6847.328244274809
AmBIENCe_2016_non-residential,OTH,2011-2021,FR,Electricity,4662.987012987015,368.86227544910173
AmBIENCe_2016_non-residential,OTH,2011-2021,FR,Gas,4662.987012987015,368.86227544910173
AmBIENCe_2016_non-residential,OTH,2011-2021,HR,Gas,194.14483821263482,909.3201815838144
AmBIENCe_2016_non-residential,OTH,2011-2021,HU,Gas,191.87436053870843,1712.0704117873306
AmBIENCe_2016_non-residential,OTH,2011-2021,IE,Electricity,1489.5397489539748,296.1732923564985
AmBIENCe_2016_non-residential,OTH,2011-2021,IE,Gas,1489.5397489539748,296.1732923564985
AmBIENCe_2016_non-residential,OTH,2011-2021,IT,Gas,581.3221406086043,9530.000000000002
AmBIENCe_2016_non-residential,OTH,2011-2021,LT,Electricity,142.22954420647994,867.1428571428572
AmBIENCe_2016_non-residential,OTH,2011-2021,LT,Gas,284.4590884129599,867.1428571428572
AmBIENCe_2016_non-residential,OTH,2011-2021,LU,Electricity,28.089887640449444,889.9999999999999
AmBIENCe_2016_non-residential,OTH,2011-2021,LU,Gas,28.089887640449444,889.9999999999999
AmBIENCe_2016_non-residential,OTH,2011-2021,LV,Electricity,187.25412228689595,993.7942317566482
AmBIENCe_2016_non-residential,OTH,2011-2021,LV,Gas,374.5082445737919,993.7942317566482
AmBIENCe_2016_non-residential,OTH,2011-2021,MT,Gas,105.10370813408636,114.17294606476648
AmBIENCe_2016_non-residential,OTH,2011-2021,NL,Electricity,227.21774550932102,7261.003769462297
AmBIENCe_2016_non-residential,OTH,2011-2021,NL,Gas,227.21774550932102,7261.003769462297
AmBIENCe_2016_non-residential,OTH,2011-2021,PL,Gas,12.145748987854255,21399.691952252597
AmBIENCe_2016_non-residential,OTH,2011-2021,PT,Gas,1582.6731408126757,711.4545454545454
AmBIENCe_2016_non-residential,OTH,2011-2021,RO,Gas,87.63693270735526,1681.1365430149958
AmBIENCe_2016_non-residential,OTH,2011-2021,SE,Electricity,16.897081413210444,24308.487720809993
AmBIENCe_2016_non-residential,OTH,2011-2021,SE,Gas,33.79416282642089,24308.487720809993
AmBIENCe_2016_non-residential,OTH,2011-2021,SI,Gas,298.44840787595297,110.15576144491918
AmBIENCe_2016_non-residential,OTH,2011-2021,SK,Gas,187.08240534521158,1090.8649173955296
AmBIENCe_2016_non-residential,TRA,1850-1944,AT,Electricity,420.15718798426366,1368.5354349371162
AmBIENCe_2016_non-residential,TRA,1850-1944,AT,Gas,420.15718798426366,1368.5354349371162
AmBIENCe_2016_non-residential,TRA,1850-1944,BE,Electricity,5338.825472734738,1345.801625599794
AmBIENCe_2016_non-residential,TRA,1850-1944,BE,Gas,5338.825472734738,1345.801625599794
AmBIENCe_2016_non-residential,TRA,1850-1944,BG,Gas,2502.31479738936,1328.4099999999999
