building_type,building_period,location_id,structure_type,design_U_value_W_m2K,effective_thermal_mass_J_m2K,linear_thermal_bridges_W_mK,external_U_value_to_ambient_air_W_m2K,external_U_value_to_ground_W_m2K,internal_U_value_to_structure_W_m2K,total_U_value_W_m2K
SFH,1976-1985,EE,base_floor,1.6000000000000003,888550.3247645339,0.0,0.0,0.367364201522396,4.640371229698376,0.3404146035626475
SFH,1976-1985,EE,exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,EE,light_exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,EE,light_partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,EE,partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,EE,roof,0.21,1272231.2513238294,0.0,0.23811143615211922,0.0,1.7787565644587495,0.21
SFH,1976-1985,EE,separating_floor,1.6000000000000003,678345.9525417216,0.0,1.4657383657017227,0.0,3.6663611365719526,1.0471204188481678
SFH,1976-1985,FI,base_floor,1.6000000000000003,888550.3247645339,0.0,0.0,0.367364201522396,4.640371229698376,0.3404146035626475
SFH,1976-1985,FI,exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,FI,light_exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,FI,light_partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,FI,partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,FI,roof,0.21,1272231.2513238294,0.0,0.23811143615211922,0.0,1.7787565644587495,0.21
SFH,1976-1985,FI,separating_floor,1.6000000000000003,678345.9525417216,0.0,1.4657383657017227,0.0,3.6663611365719526,1.0471204188481678
SFH,1976-1985,LT,base_floor,1.6000000000000003,888550.3247645339,0.0,0.0,0.367364201522396,4.640371229698376,0.3404146035626475
SFH,1976-1985,LT,exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,LT,light_exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,LT,light_partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,LT,partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,LT,roof,0.21,1272231.2513238294,0.0,0.23811143615211922,0.0,1.7787565644587495,0.21
SFH,1976-1985,LT,separating_floor,1.6000000000000003,678345.9525417216,0.0,1.4657383657017227,0.0,3.6663611365719526,1.0471204188481678
SFH,1976-1985,LV,base_floor,1.6000000000000003,888550.3247645339,0.0,0.0,0.367364201522396,4.640371229698376,0.3404146035626475
SFH,1976-1985,LV,exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,LV,light_exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,LV,light_partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,LV,partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,LV,roof,0.21,1272231.2513238294,0.0,0.23811143615211922,0.0,1.7787565644587495,0.21
SFH,1976-1985,LV,separating_floor,1.6000000000000003,678345.9525417216,0.0,1.4657383657017227,0.0,3.6663611365719526,1.0471204188481678
SFH,1976-1985,NO,base_floor,1.6000000000000003,888550.3247645339,0.0,0.0,0.367364201522396,4.640371229698376,0.3404146035626475
SFH,1976-1985,NO,exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,NO,light_exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,NO,light_partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,NO,partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,NO,roof,0.21,1272231.2513238294,0.0,0.23811143615211922,0.0,1.7787565644587495,0.21
SFH,1976-1985,NO,separating_floor,1.6000000000000003,678345.9525417216,0.0,1.4657383657017227,0.0,3.6663611365719526,1.0471204188481678
SFH,1976-1985,SE,base_floor,1.6000000000000003,888550.3247645339,0.0,0.0,0.367364201522396,4.640371229698376,0.3404146035626475
SFH,1976-1985,SE,exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,SE,light_exterior_wall,1.03,869047.7133994178,0.0,1.314429371753806,0.0,4.759924210915477,1.03
SFH,1976-1985,SE,light_partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,SE,partition_wall,1.03,625677.3066152079,0.0,0.9892859372523786,0.0,3.4477564478066576,0.7687140831405329
SFH,1976-1985,SE,roof,0.21,1272231.2513238294,0.0,0.23811143615211922,0.0,1.7787565644587495,0.21
SFH,1976-1985,SE,separating_floor,1.6000000000000003,678345.9525417216,0.0,1.4657383657017227,0.0,3.6663611365719526,1.0471204188481678
SFH,1976-1990,IT,base_floor,0.98,1043060.2986420053,0.0,0.0,0.3184421866238973,3.9209410258462025,0.2945223329235934
SFH,1976-1990,IT,exterior_wall,0.7599999999999999,1065939.0777736015,0.0,0.9335233135164348,0.0,4.0886593501183555,0.7599999999999999
SFH,1976-1990,IT,light_exterior_wall,0.7599999999999999,1065939.0777736015,0.0,0.9335233135164348,0.0,4.0886593501183555,0.7599999999999999
SFH,1976-1990,IT,light_partition_wall,0.7599999999999999,688348.2251277277,0.0,0.7471049682480388,0.0,3.2542605121178383,0.6076111288775183
SFH,1976-1990,IT,partition_wall,0.7599999999999999,688348.2251277277,0.0,0.7471049682480388,0.0,3.2542605121178383,0.6076111288775183
SFH,1976-1990,IT,roof,1.14,1415961.3135172997,0.0,1.4215172826574891,0.0,5.756412845889718,1.14
SFH,1976-1990,IT,separating_floor,0.98,740083.5032211358,0.0,0.9452798703616176,0.0,3.4185649004081347,0.7405168505364969
SFH,1978-1982,IE,base_floor,1.22,990847.5388356828,0.0,0.0,0.34114972444626557,4.255912928207633,0.31583287686695866
SFH,1978-1982,IE,exterior_wall,1.1,443772.04369054455,0.0,1.379710629674354,0.0,5.425899238826613,1.1
SFH,1978-1982,IE,light_exterior_wall,1.1,443772.04369054455,0.0,1.379710629674354,0.0,5.425899238826613,1.1
SFH,1978-1982,IE,light_partition_wall,1.1,398022.8565217924,0.0,1.7253654868467796,0.0,3.740461323563239,1.18072948456212
SFH,1978-1982,IE,partition_wall,1.1,398022.8565217924,0.0,1.7253654868467796,0.0,3.740461323563239,1.18072948456212
SFH,1978-1982,IE,roof,0.4000000000000001,217830.77139384087,0.0,0.4440033430839951,0.0,4.036087369420704,0.40000000000000013
SFH,1978-1982,IE,separating_floor,1.22,720720.2451202546,0.0,1.1531517906934978,0.0,3.540028436293997,0.869813204049622
SFH,1978-1982,UK,base_floor,1.22,990847.5388356828,0.0,0.0,0.34114972444626557,4.255912928207633,0.31583287686695866
SFH,1978-1982,UK,exterior_wall,1.1,443772.04369054455,0.0,1.379710629674354,0.0,5.425899238826613,1.1
SFH,1978-1982,UK,light_exterior_wall,1.1,443772.04369054455,0.0,1.379710629674354,0.0,5.425899238826613,1.1
SFH,1978-1982,UK,light_partition_wall,1.1,398022.8565217924,0.0,1.7253654868467796,0.0,3.740461323563239,1.18072948456212
SFH,1978-1982,UK,partition_wall,1.1,398022.8565217924,0.0,1.7253654868467796,0.0,3.740461323563239,1.18072948456212
SFH,1978-1982,UK,roof,0.4000000000000001,217830.77139384087,0.0,0.4440033430839951,0.0,4.036087369420704,0.40000000000000013
SFH,1978-1982,UK,separating_floor,1.22,720720.2451202546,0.0,1.1531517906934978,0.0,3.540028436293997,0.869813204049622
SFH,1979-1983,DE,base_floor,0.7751937984496123,773022.740054303,0.0,0.0,0.28962464652266207,4.118882248425133,0.2705972438504541
SFH,1979-1983,DE,exterior_wall,0.8000000000000002,1035088.8598638702,0.0,0.988142292490119,0.0,4.201680672268908,0.8000000000000003
SFH,1979-1983,DE,light_exterior_wall,0.8000000000000002,1035088.8598638702,0.0,0.988142292490119,0.0,4.201680672268908,0.8000000000000003
SFH,1979-1983,DE,light_partition_wall,0.8000000000000002,679826.2397172087,0.0,0.7836990595611287,0.0,3.2894736842105265,0.6329113924050634
SFH,1979-1983,DE,partition_wall,0.8000000000000002,679826.2397172087,0.0,0.7836990595611287,0.0,3.2894736842105265,0.6329113924050634
SFH,1979-1983,DE,roof,0.5,214258.82010776873,0.0,0.5619323101866353,0.0,4.53666517923546,0.5
SFH,1979-1983,DE,separating_floor,0.7751937984496123,622483.3481787341,0.0,1.7577721100158543,0.0,3.7483463178009697,1.1966213045518537
SFH,1979-1998,DK,base_floor,0.28472894482091,1052854.35793922,0.0,0.0,0.17673817865952243,2.6149509701323623,0.1655491163638858
SFH,1979-1998,DK,exterior_wall,0.41500000000000004,974444.9931277401,0.0,0.471831608392918,0.0,3.44544388272956,0.41500000000000004
SFH,1979-1998,DK,light_exterior_wall,0.41500000000000004,974444.9931277401,0.0,0.471831608392918,0.0,3.44544388272956,0.41500000000000004
SFH,1979-1998,DK,light_partition_wall,0.41500000000000004,661667.4285448584,0.0,0.8569917968291709,0.0,3.352819501005727,0.6825338727387942
SFH,1979-1998,DK,partition_wall,0.41500000000000004,661667.4285448584,0.0,0.8569917968291709,0.0,3.352819501005727,0.6825338727387942
SFH,1979-1998,DK,roof,0.155,1041076.4535731205,0.0,0.17043003345861718,0.0,1.7120283800378138,0.155
SFH,1979-1998,DK,separating_floor,0.28472894482091,743478.3354146198,0.0,0.9001677724507471,0.0,3.3862635898471574,0.7111289310298624
SFH,1980-1989,HU,base_floor,0.879,1061541.065733349,0.0,0.0,0.3067469520911798,3.74860866487268,0.28354462373713174
SFH,1980-1989,HU,exterior_wall,1.369,669868.4763265294,0.0,1.8368368301214406,0.0,5.37501423259795,1.369
SFH,1980-1989,HU,light_exterior_wall,1.369,669868.4763265294,0.0,1.8368368301214406,0.0,5.37501423259795,1.369
SFH,1980-1989,HU,light_partition_wall,1.369,537686.6725537474,0.0,1.2780578748296818,0.0,3.59682460028349,0.9429868367578887
SFH,1980-1989,HU,partition_wall,1.369,537686.6725537474,0.0,1.2780578748296818,0.0,3.59682460028349,0.9429868367578887
SFH,1980-1989,HU,roof,0.34334426229508197,295192.69484899257,0.0,0.37974947945213955,0.0,3.5814868049526116,0.34334426229508197
SFH,1980-1989,HU,separating_floor,0.879,746598.5120909971,0.0,0.8552318247426645,0.0,3.3513993712790033,0.6813583759020829
SFH,1980-2006,ES,base_floor,0.85,1017859.4578577053,0.0,0.0,0.30309162550162116,3.6948489458813296,0.28011366177029995
SFH,1980-2006,ES,exterior_wall,0.6,940575.1881938878,0.0,0.7060093857718345,0.0,3.995925722792447,0.6000000000000001
SFH,1980-2006,ES,light_exterior_wall,0.6,940575.1881938878,0.0,0.7060093857718345,0.0,3.995925722792447,0.6000000000000001
SFH,1980-2006,ES,light_partition_wall,0.6,650797.0258637435,0.0,0.8984646824103518,0.0,3.384993196827398,0.7100097452317973
SFH,1980-2006,ES,partition_wall,0.6,650797.0258637435,0.0,0.8984646824103518,0.0,3.384993196827398,0.7100097452317973
SFH,1980-2006,ES,roof,0.61,1381689.0510189293,0.0,0.6978912045811111,0.0,4.843643193006925,0.61
SFH,1980-2006,ES,separating_floor,0.85,730917.7725533362,0.0,0.8290862981296788,0.0,3.3297424346293214,0.6638032018742678
SFH,1980-2006,MT,base_floor,0.85,1017859.4578577053,0.0,0.0,0.30309162550162116,3.6948489458813296,0.28011366177029995
SFH,1980-2006,MT,exterior_wall,0.6,940575.1881938878,0.0,0.7060093857718345,0.0,3.995925722792447,0.6000000000000001
SFH,1980-2006,MT,light_exterior_wall,0.6,940575.1881938878,0.0,0.7060093857718345,0.0,3.995925722792447,0.6000000000000001
SFH,1980-2006,MT,light_partition_wall,0.6,650797.0258637435,0.0,0.8984646824103518,0.0,3.384993196827398,0.7100097452317973
SFH,1980-2006,MT,partition_wall,0.6,650797.0258637435,0.0,0.8984646824103518,0.0,3.384993196827398,0.7100097452317973
SFH,1980-2006,MT,roof,0.61,1381689.0510189293,0.0,0.6978912045811111,0.0,4.843643193006925,0.61
SFH,1980-2006,MT,separating_floor,0.85,730917.7725533362,0.0,0.8290862981296788,0.0,3.3297424346293214,0.6638032018742678
SFH,1980-2006,PT,base_floor,0.85,1017859.4578577053,0.0,0.0,0.30309162550162116,3.6948489458813296,0.28011366177029995
SFH,1980-2006,PT,exterior_wall,0.6,940575.1881938878,0.0,0.7060093857718345,0.0,3.995925722792447,0.6000000000000001
SFH,1980-2006,PT,light_exterior_wall,0.6,940575.1881938878,0.0,0.7060093857718345,0.0,3.995925722792447,0.6000000000000001
SFH,1980-2006,PT,light_partition_wall,0.6,650797.0258637435,0.0,0.8984646824103518,0.0,3.384993196827398,0.7100097452317973
SFH,1980-2006,PT,partition_wall,0.6,650797.0258637435,0.0,0.8984646824103518,0.0,3.384993196827398,0.7100097452317973
SFH,1980-2006,PT,roof,0.61,1381689.0510189293,0.0,0.6978912045811111,0.0,4.843643193006925,0.61
SFH,1980-2006,PT,separating_floor,0.85,730917.7725533362,0.0,0.8290862981296788,0.0,3.3297424346293214,0.6638032018742678
SFH,1981-1990,AT,base_floor,0.5791505791505791,868297.1426624449,0.0,0.0,0.256380179935038,3.7134119702927038,0.23982243731877748
SFH,1981-1990,AT,exterior_wall,1.2,762186.2600160289,0.0,1.5698587127158556,0.0,5.093378607809846,1.2
SFH,1981-1990,AT,light_exterior_wall,1.2,762186.2600160289,0.0,1.5698587127158556,0.0,5.093378607809846,1.2
SFH,1981-1990,AT,light_partition_wall,1.2,582048.018688267,0.0,1.1361484567316795,0.0,3.531489111241907,0.8595988538681948
SFH,1981-1990,AT,partition_wall,1.2,582048.018688267,0.0,1.1361484567316795,0.0,3.531489111241907,0.8595988538681948
SFH,1981-1990,AT,roof,0.4399999999999999,221176.33988062252,0.0,0.49063026145640964,0.0,4.263800123305314,0.4399999999999999
SFH,1981-1990,AT,separating_floor,0.5791505791505791,669134.5530278272,0.0,1.520323143193573,0.0,3.68377333959334,1.0761764085250054
SFH,1981-1990,CH,base_floor,0.5791505791505791,868297.1426624449,0.0,0.0,0.256380179935038,3.7134119702927038,0.23982243731877748
SFH,1981-1990,CH,exterior_wall,1.2,762186.2600160289,0.0,1.5698587127158556,0.0,5.093378607809846,1.2
SFH,1981-1990,CH,light_exterior_wall,1.2,762186.2600160289,0.0,1.5698587127158556,0.0,5.093378607809846,1.2
SFH,1981-1990,CH,light_partition_wall,1.2,582048.018688267,0.0,1.1361484567316795,0.0,3.531489111241907,0.8595988538681948
SFH,1981-1990,CH,partition_wall,1.2,582048.018688267,0.0,1.1361484567316795,0.0,3.531489111241907,0.8595988538681948
SFH,1981-1990,CH,roof,0.4399999999999999,221176.33988062252,0.0,0.49063026145640964,0.0,4.263800123305314,0.4399999999999999
SFH,1981-1990,CH,separating_floor,0.5791505791505791,669134.5530278272,0.0,1.520323143193573,0.0,3.68377333959334,1.0761764085250054
SFH,1981-1994,CZ,base_floor,1.1,1018354.3017511403,0.0,0.0,0.33056952386398664,4.099888184867686,0.3059047561826931
SFH,1981-1994,CZ,exterior_wall,0.96,917161.6065761715,0.0,1.2128562765312307,0.0,4.604758250191865,0.9599999999999997
SFH,1981-1994,CZ,light_exterior_wall,0.96,917161.6065761715,0.0,1.2128562765312307,0.0,4.604758250191865,0.9599999999999997
SFH,1981-1994,CZ,light_partition_wall,0.96,642932.8123553478,0.0,0.9275720800803896,0.0,3.4061879080329263,0.7290400972053463
SFH,1981-1994,CZ,partition_wall,0.96,642932.8123553478,0.0,0.9275720800803896,0.0,3.4061879080329263,0.7290400972053463
SFH,1981-1994,CZ,roof,0.9225773986736835,340728.9691292973,0.0,1.1241918220173863,0.0,5.14424488866521,0.9225773986736833
SFH,1981-1994,CZ,separating_floor,1.1,731100.943650341,0.0,1.0502697283620568,0.0,3.484872485347695,0.8070432868672048
SFH,1981-1994,SK,base_floor,1.1,1018354.3017511403,0.0,0.0,0.33056952386398664,4.099888184867686,0.3059047561826931
SFH,1981-1994,SK,exterior_wall,0.96,917161.6065761715,0.0,1.2128562765312307,0.0,4.604758250191865,0.9599999999999997
SFH,1981-1994,SK,light_exterior_wall,0.96,917161.6065761715,0.0,1.2128562765312307,0.0,4.604758250191865,0.9599999999999997
SFH,1981-1994,SK,light_partition_wall,0.96,642932.8123553478,0.0,0.9275720800803896,0.0,3.4061879080329263,0.7290400972053463
SFH,1981-1994,SK,partition_wall,0.96,642932.8123553478,0.0,0.9275720800803896,0.0,3.4061879080329263,0.7290400972053463
SFH,1981-1994,SK,roof,0.9225773986736835,340728.9691292973,0.0,1.1241918220173863,0.0,5.14424488866521,0.9225773986736833
SFH,1981-1994,SK,separating_floor,1.1,731100.943650341,0.0,1.0502697283620568,0.0,3.484872485347695,0.8070432868672048
SFH,1981-2000,EL,base_floor,2.59132150503197,505071.1557224267,0.0,0.0,0.40746770147343847,5.270033534872535,0.3782242155044414
SFH,1981-2000,EL,exterior_wall,1.3005482860333655,303529.6071019023,0.0,1.6739254163021462,0.0,5.8306217886250415,1.3005482860333655
SFH,1981-2000,EL,light_exterior_wall,1.3005482860333655,303529.6071019023,0.0,1.6739254163021462,0.0,5.8306217886250415,1.3005482860333655
SFH,1981-2000,EL,light_partition_wall,1.3005482860333655,287512.19294652843,0.0,2.129034628713703,0.0,3.823171134050043,1.3675037558029155
SFH,1981-2000,EL,partition_wall,1.3005482860333655,287512.19294652843,0.0,2.129034628713703,0.0,3.823171134050043,1.3675037558029155
SFH,1981-2000,EL,roof,1.372007052270953,556412.0422692744,0.0,1.6943584339913402,0.0,7.211607743401412,1.3720070522709533
SFH,1981-2000,EL,separating_floor,2.59132150503197,455162.35195521347,0.0,2.3799219862048697,0.0,3.861645893708352,1.472453098675911
SFH,1981-2001,HR,base_floor,0.6295399515738499,778372.6294953922,0.0,0.0,0.26574659184384086,3.877102290004912,0.2487000489718493
